Source	Target	Weight_Source_Target	Comment
damage	increased_permeability	4	TBD
damage	severe_defoliation	2	TBD
damage	brownout	5	TBD
damage	age_related_disorder	2	TBD
damage	lifelong_impairment	3	TBD
looting	damage	31	TBD
looting	death	10	TBD
revolution	civil_war	31	TBD
revolution	chaos	11	TBD
revolution	loss	16	TBD
revolution	violence	17	TBD
revolution	bloodshed	2	TBD
issue	problem	122	TBD
issue	depression	15	TBD
issue	delay	30	TBD
issue	pain	22	TBD
issue	death	20	TBD
issue	concern	26	TBD
issue	homelessness	24	TBD
issue	controversy	14	TBD
issue	disorder	14	TBD
issue	suicide	20	TBD
issue	emotional_pain	10	TBD
issue	breakup	7	TBD
issue	outrage	19	TBD
issue	demise	18	TBD
issue	current_financial_crisis	5	TBD
issue	inconvenience	6	TBD
issue	consternation	3	TBD
issue	hair_loss	37	TBD
high_blood_sugar_level	complication	15	TBD
complication	death	1335	TBD
complication	mortality	101	TBD
complication	problem	335	TBD
complication	hospitalization	107	TBD
complication	heart_failure	15	TBD
complication	morbidity	102	TBD
complication	kidney_failure	61	TBD
complication	disability	61	TBD
complication	maternal_death	31	TBD
complication	pain	39	TBD
complication	significant_morbidity	21	TBD
complication	blindness	73	TBD
complication	premature_death	10	TBD
complication	early_death	12	TBD
complication	symptom	12	TBD
complication	infertility	18	TBD
complication	fatality	10	TBD
complication	liver_failure	17	TBD
complication	passing	7	TBD
complication	increased_cost	12	TBD
complication	amputation	60	TBD
complication	loss_of_vision	6	TBD
complication	higher_mortality	4	TBD
complication	death_of_the_child	6	TBD
complication	sterility	4	TBD
complication	high_cost	6	TBD
complication	longer_hospital_stay	8	TBD
complication	morbidity_and_mortality	14	TBD
complication	emergency_room_visit	5	TBD
complication	kidney_damage	32	TBD
complication	miscarriage	14	TBD
complication	lower_extremity_amputation	4	TBD
complication	reoperation	29	TBD
complication	increased_mortality	4	TBD
complication	untimely_death	5	TBD
complication	permanent_disability	42	TBD
complication	father_'s_death	7	TBD
complication	declining_health	4	TBD
complication	cost	27	TBD
complication	long_hospital_stay	2	TBD
complication	maternal_mortality	11	TBD
complication	vision_loss	13	TBD
complication	serious_problem	27	TBD
complication	higher_rate	2	TBD
complication	hospital_readmission	10	TBD
complication	numerous_problem	7	TBD
complication	loss_of_the_eye	5	TBD
complication	serious_infection	12	TBD
complication	poor_outcome	6	TBD
complication	reduced_quality_of_life	9	TBD
complication	visual_loss	9	TBD
complication	significant_mortality	5	TBD
complication	stillbirth	7	TBD
complication	increased_morbidity	2	TBD
complication	loss_of_independence	4	TBD
complication	limb_amputation	7	TBD
complication	high_mortality	3	TBD
complication	infant_mortality	9	TBD
complication	permanent_paralysis	2	TBD
complication	additional_procedure	4	TBD
complication	unnecessary_hospitalization	37	TBD
complication	pelvic_pain	3	TBD
complication	dialysis	4	TBD
complication	own_death	2	TBD
complication	irregular_astigmatism	3	TBD
complication	decreased_quality_of_life	2	TBD
complication	medical_cost	6	TBD
nerve_damage	pain	352	TBD
nerve_damage	numbness	124	TBD
nerve_damage	symptom	25	TBD
nerve_damage	weakness	22	TBD
nerve_damage	chronic_pain	30	TBD
nerve_damage	paralysis	19	TBD
nerve_damage	hearing_loss	13	TBD
nerve_damage	amputation	36	TBD
nerve_damage	loss_of_sensation	18	TBD
nerve_damage	blindness	12	TBD
nerve_damage	incontinence	14	TBD
nerve_damage	problem	34	TBD
nerve_damage	erectile_dysfunction	39	TBD
nerve_damage	temporary_impotence	33	TBD
nerve_damage	foot_drop	8	TBD
nerve_damage	ulcer	42	TBD
nerve_damage	neuropathic_pain	13	TBD
nerve_damage	urinary_incontinence	11	TBD
nerve_damage	loss_of_feeling_in_the_foot	21	TBD
nerve_damage	ed	19	TBD
nerve_damage	foot_problem	12	TBD
nerve_damage	muscle_weakness	12	TBD
nerve_damage	extreme_pain	2	TBD
nerve_damage	paralysis_of_the_leg	12	TBD
nerve_damage	neuralgia	16	TBD
nerve_damage	urination_problem	17	TBD
nerve_damage	leg_amputation	5	TBD
nerve_damage	tinnitus	12	TBD
blindness	death	17	TBD
blindness	amputation	16	TBD
blindness	loss_of_independence	5	TBD
blindness	offspring_being_blind	35	TBD
problem	pain	277	TBD
problem	death	197	TBD
problem	symptom	296	TBD
problem	infertility	200	TBD
problem	discomfort	58	TBD
problem	hair_loss	36	TBD
problem	difficulty	58	TBD
problem	headache	60	TBD
problem	data_loss	40	TBD
problem	distress	19	TBD
problem	disability	32	TBD
problem	suffering	23	TBD
problem	blindness	22	TBD
problem	male_infertility	13	TBD
problem	ed	25	TBD
problem	decline	11	TBD
problem	trouble	31	TBD
problem	downtime	13	TBD
problem	instability	40	TBD
problem	similar_symptom	40	TBD
problem	cost_overrun	7	TBD
problem	big_problem	6	TBD
problem	loss_of_life	56	TBD
problem	suicide	16	TBD
problem	project_delay	5	TBD
problem	serious_problem	14	TBD
problem	lost_customer	15	TBD
problem	concern	14	TBD
problem	wrongful_conviction	6	TBD
problem	sleeplessness	45	TBD
problem	major_problem	16	TBD
problem	recall	9	TBD
problem	more_problem	8	TBD
problem	health_hazard	12	TBD
problem	2008_financial_crisis	28	TBD
problem	schedule_delay	7	TBD
problem	delinquency	12	TBD
problem	extinction	4	TBD
problem	downfall	13	TBD
problem	hip_pain	43	TBD
problem	check_engine_light	13	TBD
problem	serious_injury	18	TBD
problem	hospitalisation	9	TBD
problem	sterility	3	TBD
problem	current_economic_crisis	4	TBD
problem	inconvenience	18	TBD
problem	lameness	10	TBD
problem	hardship	15	TBD
problem	sudden_alteration_in_his_activity_level	5	TBD
problem	sudden_change_in_his_activity_level	5	TBD
problem	life_threatening_situation	4	TBD
problem	loss_of_data	6	TBD
problem	further_problem	4	TBD
problem	great_pain	10	TBD
problem	breakup	6	TBD
problem	conductive_hearing_loss	66	TBD
problem	embarrassment	28	TBD
problem	demise	6	TBD
problem	cubic_equation	4	TBD
problem	fratton_end_of_the_pitch_to_be_``_shrouded_in_gloom_on_hallowe'en	2	TBD
problem	launch_being_delayed	2	TBD
problem	short_stature	5	TBD
problem	introduction_of_countermeasure	2	TBD
problem	conflict_soon_re-emerged	3	TBD
problem	significant_delay	2	TBD
problem	new_problem	2	TBD
problem	court_appearance	2	TBD
problem	same_symptom	12	TBD
problem	clinical_sign	24	TBD
problem	murmur	2	TBD
problem	female_infertility	22	TBD
problem	cost	46	TBD
problem	service_interruption	4	TBD
problem	academic_difficulty	6	TBD
problem	increased_risk	8	TBD
problem	male_impotence	5	TBD
problem	decision_to_separate	3	TBD
problem	school_failure	2	TBD
problem	babylonian_captivity	2	TBD
problem	infertility_in_woman	7	TBD
problem	unnecessary_cost	2	TBD
problem	further_damage	2	TBD
problem	new_legislation	15	TBD
problem	current_financial_crisis	5	TBD
problem	memory_loss	26	TBD
problem	head_ache	4	TBD
problem	much_grief	6	TBD
problem	black_hole	16	TBD
problem	serious_social_problem	5	TBD
problem	decrease	13	TBD
problem	disqualification	5	TBD
problem	current_crisis	2	TBD
problem	difficulty_at_work	2	TBD
problem	better_solution	3	TBD
problem	ache	27	TBD
problem	bad_publicity	8	TBD
problem	customer_complaint	22	TBD
problem	fatal_crash	2	TBD
problem	crisis_in_the_first_place	3	TBD
problem	poor_credit_history	2	TBD
problem	denial_of_service	2	TBD
problem	unnecessary_tax	8	TBD
problem	life_threatening_problem	3	TBD
problem	severe_problem	5	TBD
problem	pelvic_pain	8	TBD
problem	disastrous_result	4	TBD
problem	catastrophic_failure	6	TBD
problem	too_much_damage	3	TBD
problem	erection_problem	6	TBD
problem	removal_of_the_child	3	TBD
problem	great_anxiety	2	TBD
problem	unnecessary_suffering	4	TBD
problem	quadratic_equation	4	TBD
problem	program_to_crash	3	TBD
problem	abdominal_bloating	4	TBD
problem	child_'s_removal	4	TBD
problem	loss_of_confidence	2	TBD
problem	erroneous_result	3	TBD
problem	court_action	2	TBD
problem	spelling	6	TBD
problem	degraded_water_quality	2	TBD
problem	severe_delay	4	TBD
problem	major_delay	2	TBD
problem	stoppage	4	TBD
problem	lazy_eye	2	TBD
problem	shorter_life_span	4	TBD
problem	tiny_cut_to_become_extremely_infected	25	TBD
problem	computer_to_slow_down	3	TBD
problem	loss_of_mobility	3	TBD
problem	serious_health_complication	2	TBD
problem	break	2	TBD
problem	bigger_problem	3	TBD
problem	sleeping_difficulty	7	TBD
problem	expensive_claim	2	TBD
problem	lost_time	3	TBD
problem	bad_feeling	3	TBD
problem	economic_meltdown	2	TBD
problem	costly_litigation	3	TBD
problem	bailout	8	TBD
problem	employment_difficulty	3	TBD
problem	ataxia	5	TBD
problem	total_loss_of_data	2	TBD
problem	slow_pc	3	TBD
problem	divorce_in_the_first_place	2	TBD
problem	infant_mortality	2	TBD
problem	severe_back_pain	6	TBD
problem	1987_crash	3	TBD
problem	lower_grade	2	TBD
problem	retention	2	TBD
problem	challenger_disaster	2	TBD
problem	addiction_in_the_first_place	2	TBD
problem	bed_wetting	3	TBD
problem	current_foreclosure	9	TBD
problem	disbarment	4	TBD
problem	hard_drive_being_wiped	2	TBD
problem	poorer_computer_performance	2	TBD
diabetes	death	893	TBD
diabetes	blindness	703	TBD
diabetes	kidney_failure	490	TBD
diabetes	complication	797	TBD
diabetes	kidney_disease	316	TBD
diabetes	stroke	270	TBD
diabetes	nerve_damage	457	TBD
diabetes	problem	237	TBD
diabetes	erectile_dysfunction	121	TBD
diabetes	kidney_damage	60	TBD
diabetes	heart_disease	303	TBD
diabetes	renal_failure	62	TBD
diabetes	amputation	264	TBD
diabetes	high_blood_pressure	71	TBD
diabetes	vision_loss	64	TBD
diabetes	neuropathy	124	TBD
diabetes	peripheral_neuropathy	88	TBD
diabetes	depression	42	TBD
diabetes	impotence	80	TBD
diabetes	condition	195	TBD
diabetes	cataract	68	TBD
diabetes	ed	34	TBD
diabetes	heart_attack	69	TBD
diabetes	hypertension	30	TBD
diabetes	health_problem	85	TBD
diabetes	poor_circulation	45	TBD
diabetes	retinopathy	25	TBD
diabetes	serious_health_problem	62	TBD
diabetes	cardiovascular_disease	39	TBD
diabetes	circulation_problem	45	TBD
diabetes	hair_loss	28	TBD
diabetes	heart_failure	45	TBD
diabetes	eye_problem	57	TBD
diabetes	disability	109	TBD
diabetes	premature_death	90	TBD
diabetes	mortality	42	TBD
diabetes	serious_complication	161	TBD
diabetes	chronic_kidney_disease	143	TBD
diabetes	long-term_complication	73	TBD
diabetes	morbidity	54	TBD
diabetes	end-stage_renal_disease	128	TBD
diabetes	damage	143	TBD
diabetes	circulatory_problem	19	TBD
diabetes	symptom	106	TBD
diabetes	ckd	33	TBD
diabetes	serious_health_complication	109	TBD
diabetes	weight_gain	40	TBD
diabetes	esrd	72	TBD
diabetes	foot_problem	33	TBD
diabetes	sexual_dysfunction	23	TBD
diabetes	glaucoma	21	TBD
diabetes	increase	16	TBD
diabetes	heart_problem	13	TBD
diabetes	gangrene	14	TBD
diabetes	coma	18	TBD
diabetes	serious_problem	51	TBD
diabetes	blood_vessel_damage	11	TBD
diabetes	kidney_problem	91	TBD
diabetes	neuropathic_pain	27	TBD
diabetes	visual_impairment	15	TBD
diabetes	health_complication	83	TBD
diabetes	vision_problem	20	TBD
diabetes	peripheral_vascular_disease	18	TBD
diabetes	difficulty	17	TBD
diabetes	significant_increase	24	TBD
diabetes	gastroparesis	12	TBD
diabetes	pain	36	TBD
diabetes	inflammation	36	TBD
diabetes	medical_complication	60	TBD
diabetes	high_blood_glucose_level	26	TBD
diabetes	nerve_pain	26	TBD
diabetes	vascular_problem	14	TBD
diabetes	disease	42	TBD
diabetes	nerve_disease	12	TBD
diabetes	poor_blood_circulation	46	TBD
diabetes	eye_disease	42	TBD
diabetes	memory_loss	10	TBD
diabetes	ulcer	12	TBD
diabetes	heart	26	TBD
diabetes	numbness	6	TBD
diabetes	foot_pain	7	TBD
diabetes	dementia	11	TBD
diabetes	blood_vessel_disease	22	TBD
diabetes	retinal_damage	17	TBD
diabetes	illness	112	TBD
diabetes	lower_extremity_amputation	16	TBD
diabetes	yeast_infection	22	TBD
diabetes	hospitalization	12	TBD
diabetes	high_blood_sugar_level	33	TBD
diabetes	diabetic_retinopathy	50	TBD
diabetes	premature_mortality	7	TBD
diabetes	coronary_heart_disease	22	TBD
diabetes	end_stage_renal_disease	15	TBD
diabetes	limb_amputation	62	TBD
diabetes	chronic_wound	49	TBD
diabetes	carpal_tunnel_syndrome	15	TBD
diabetes	early_death	15	TBD
diabetes	bad_breath	21	TBD
diabetes	damage_to_the_body	5	TBD
diabetes	damage_to_the_eye	24	TBD
diabetes	sight_loss	421	TBD
diabetes	lower_limb_amputation	21	TBD
diabetes	blood_sugar_level	16	TBD
diabetes	serious_medical_complication	10	TBD
diabetes	end-stage_kidney_failure	11	TBD
diabetes	chronic_pain	13	TBD
diabetes	cognitive_decline	10	TBD
diabetes	diarrhea	14	TBD
diabetes	nerve_problem	96	TBD
diabetes	visual_loss	6	TBD
diabetes	microvascular_complication	14	TBD
diabetes	vascular_complication	10	TBD
diabetes	autonomic_neuropathy	29	TBD
diabetes	end-stage_kidney_disease	11	TBD
diabetes	adult_blindness	66	TBD
diabetes	metabolic_disturbance	7	TBD
diabetes	loss_of_limb	24	TBD
diabetes	nephropathy	20	TBD
diabetes	increased_mortality	5	TBD
diabetes	retinal_disease	13	TBD
diabetes	severe_complication	14	TBD
diabetes	long-term_problem	15	TBD
diabetes	skin_element	12	TBD
diabetes	chronic_kidney_failure	21	TBD
diabetes	legal_blindness	7	TBD
diabetes	major_complication	5	TBD
diabetes	leg_amputation	9	TBD
diabetes	retrograde_ejaculation	6	TBD
diabetes	foot_amputation	96	TBD
diabetes	leg	33	TBD
diabetes	damage_to_nerve	11	TBD
diabetes	life-threatening_complication	17	TBD
diabetes	cardiovascular_complication	13	TBD
diabetes	peripheral_nerve_damage	4	TBD
diabetes	potentially_life-threatening_complication	3	TBD
diabetes	non-traumatic_lower_limb_amputation	16	TBD
diabetes	long-term_health_problem	8	TBD
diabetes	death_in_the_united_state	107	TBD
diabetes	death_in_the_u.s_.	15	TBD
diabetes	blood_glucose_level	16	TBD
diabetes	activity_limitation	10	TBD
diabetes	organ_damage	9	TBD
diabetes	pregnancy_complication	6	TBD
diabetes	retinal_disorder	21	TBD
diabetes	death_by_disease	102	TBD
diabetes	reduced_life_expectancy	4	TBD
diabetes	burden	10	TBD
diabetes	double_vision	10	TBD
diabetes	high_level_of_blood_glucose	13	TBD
diabetes	skin_ailment	26	TBD
diabetes	leg_pain	3	TBD
diabetes	high_triglyceride	12	TBD
diabetes	poor_eyesight	2	TBD
diabetes	significant_morbidity	4	TBD
diabetes	lower-limb_amputation	13	TBD
diabetes	poor_wound_healing	5	TBD
diabetes	health_care_cost	7	TBD
diabetes	death_rate	45	TBD
diabetes	nerve_disorder	35	TBD
diabetes	increase_in_mortality	3	TBD
diabetes	vascular_dysfunction	3	TBD
diabetes	loss_of_vision	6	TBD
diabetes	further_complication	8	TBD
diabetes	death_in_america	5	TBD
diabetes	side_effect	12	TBD
diabetes	blood_vessel_to_thicken	11	TBD
diabetes	extreme_fatigue	5	TBD
diabetes	loss_of_hair	2	TBD
diabetes	significant_health_problem	4	TBD
diabetes	cognitive_impairment	6	TBD
diabetes	cardiovascular_issue	8	TBD
diabetes	limb_loss	4	TBD
diabetes	higher_incidence	3	TBD
diabetes	non-traumatic_amputation	20	TBD
diabetes	tissue_damage	17	TBD
diabetes	early_damage	14	TBD
diabetes	hospital_cost	2	TBD
diabetes	psychological_stress	28	TBD
diabetes	anxiety	28	TBD
diabetes	severe_health_complication	4	TBD
diabetes	death_in_the_u	7	TBD
diabetes	blurry_vision	5	TBD
diabetes	high_level_of_glucose_in_the_blood	4	TBD
diabetes	increased_morbidity	4	TBD
diabetes	significant_disability	2	TBD
diabetes	permanent_disability	6	TBD
diabetes	chronic_disability	2	TBD
diabetes	low_libido	7	TBD
diabetes	biochemical_change	5	TBD
diabetes	severe_vision_loss	5	TBD
diabetes	loss_of_a_limb	6	TBD
diabetes	excess_mortality	4	TBD
diabetes	impotency	4	TBD
diabetes	erection_problem	3	TBD
diabetes	loss_of_feeling_in_the_foot	2	TBD
diabetes	bell_'s_palsy	1	TBD
heart_disease	death	2681	TBD
heart_disease	disability	107	TBD
heart_disease	heart_attack	198	TBD
heart_disease	premature_death	87	TBD
heart_disease	stroke	168	TBD
heart_disease	sudden_death	15	TBD
heart_disease	mortality	63	TBD
heart_disease	heart_failure	103	TBD
heart_disease	pain	36	TBD
heart_disease	death_in_the_united_state	492	TBD
heart_disease	death_in_woman	99	TBD
heart_disease	complication	39	TBD
heart_disease	death_in_america	67	TBD
heart_disease	chest_pain	139	TBD
heart_disease	death_in_the_u	21	TBD
heart_disease	problem	35	TBD
heart_disease	morbidity	43	TBD
heart_disease	amputation	17	TBD
heart_disease	symptom	23	TBD
heart_disease	death_for_woman	27	TBD
heart_disease	central_sleep_apnea	35	TBD
heart_disease	death_in_men	80	TBD
heart_disease	death_in_the_u.s_.	44	TBD
heart_disease	breathlessness	12	TBD
heart_disease	death_for_men	47	TBD
heart_disease	early_death	11	TBD
heart_disease	death_among_woman	68	TBD
heart_disease	death_rate	27	TBD
heart_disease	death_for_american	10	TBD
heart_disease	hospital_visit	10	TBD
heart_disease	death_in_the_world	7	TBD
heart_disease	death_in_the_western_world	24	TBD
heart_disease	hospitalization	81	TBD
heart_disease	death_in_north_america	9	TBD
heart_disease	premature_mortality	6	TBD
heart_disease	maternal_death	4	TBD
heart_disease	work_disability	49	TBD
heart_disease	death_among_men	11	TBD
heart_disease	death_in_the_developed_world	10	TBD
heart_disease	fainting	8	TBD
heart_disease	mortality_rate	3	TBD
heart_disease	death_in_canada	10	TBD
heart_disease	severe_pain_in_the_chest	8	TBD
heart_disease	demise	3	TBD
heart_disease	high_death_rate	7	TBD
heart_disease	ventricular_arrhythmia	11	TBD
heart_disease	early_retirement	2	TBD
heart_disease	disability_in_the_united_state	4	TBD
heart_disease	higher_death_rate	3	TBD
heart_disease	pallor	1	TBD
serious_health_problem	death	55	TBD
serious_health_problem	early_death	9	TBD
symptom	death	129	TBD
symptom	pain	67	TBD
symptom	distress	61	TBD
symptom	diagnosis	84	TBD
symptom	discomfort	76	TBD
symptom	suffering	15	TBD
symptom	clinically_significant_distress	54	TBD
symptom	suicide	23	TBD
symptom	impairment_in_social	49	TBD
symptom	significant_distress	39	TBD
symptom	serious_problem	12	TBD
symptom	functional_impairment	10	TBD
symptom	extreme_discomfort	7	TBD
symptom	misdiagnosis	18	TBD
symptom	numbness	8	TBD
symptom	significant_disability	5	TBD
symptom	significant_problem	5	TBD
symptom	alarm	6	TBD
symptom	impairment_in_functioning	13	TBD
symptom	concern	13	TBD
symptom	abdominal_pain	14	TBD
symptom	permanent_damage	10	TBD
symptom	relapse	182	TBD
symptom	serious_complication	29	TBD
symptom	considerable_distress	2	TBD
symptom	tree_death	2	TBD
symptom	poor_job	5	TBD
symptom	damaged_relationship	5	TBD
symptom	school_performance	6	TBD
symptom	emotional_distress	52	TBD
symptom	significant_morbidity	6	TBD
symptom	significant_impairment	9	TBD
symptom	severe_problem	25	TBD
symptom	severe_distress	2	TBD
symptom	sleepless_night	5	TBD
symptom	coma	18	TBD
